Model,Year_of_Manufacture,Number_of_Engines,Capacity,Range_(km),Fuel_Consumption_(L/hour),Hourly_Maintenance_Cost_($),Age,Sales_Region,Price_($),HMC_per_person,Cost_per_km,Engine_Type_Piston,Engine_Type_Turbofan,Company_Airbus,Company_Boeing,Company_Bombardier,Company_Cessna
0.6000000000000001,0.1860465116279073,1.0,0.9999999999999999,15600,0.06524911402960185,0.9469735356606307,0.813953488372093,0.4,0.3971154553192573,0.008616468058841913,0.3961125104887843,0.0,1.0,0.0,1.0,0.0,0.0
0.2,0.0,1.0,0.8826530612244897,14800,0.15718157181571812,0.9285765083428897,1.0,0.6000000000000001,0.37512017308657547,0.009693037745504566,0.394399207518309,0.0,1.0,1.0,0.0,0.0,0.0
0.4,0.2093023255813975,1.0,0.40306122448979587,5700,0.24702939337085675,0.6670867002693549,0.7906976744186046,0.2,0.07249062642996763,0.016302222688036435,0.1973212348873594,0.0,1.0,0.0,1.0,0.0,0.0
0.2,0.30232558139535115,1.0,0.8826530612244897,14800,0.050656660412757966,0.03879865944831143,0.6976744186046512,0.8,0.3226944579728439,0.0005276257398122625,0.33904774147320144,0.0,1.0,1.0,0.0,0.0,0.0
0.2,0.4418604651162852,1.0,0.8826530612244897,14800,0.20783823222847614,0.8313087269203758,0.5581395348837209,0.0,0.34666972158778736,0.00869110305728489,0.3643610059089107,0.0,1.0,1.0,0.0,0.0,0.0
0.6000000000000001,0.6744186046511658,1.0,0.9999999999999999,15600,0.0,0.5335915762149861,0.32558139534883723,0.4,0.4972343730997233,0.004852943274181785,0.4963979837928683,0.0,1.0,0.0,1.0,0.0,0.0
0.4,0.48837209302325846,1.0,0.40306122448979587,5700,0.05649364185949552,0.24125930074405952,0.5116279069767442,0.2,0.07799462166978925,0.006825524824744429,0.21240986020788047,0.0,1.0,0.0,1.0,0.0,0.0
0.0,0.06976744186047057,1.0,0.44897959183673464,6300,0.051907442151344595,0.2796912641900241,0.9302325581395349,0.8,0.07504539669901247,0.006811067947983976,0.1846927000326844,0.0,1.0,1.0,0.0,0.0,0.0
0.2,0.09302325581395365,1.0,0.8826530612244897,14800,0.2345215759849906,0.5043003440275222,0.9069767441860466,1.0,0.37369292606837723,0.0053226593921029165,0.3928923093349575,0.0,1.0,1.0,0.0,0.0,0.0
0.2,0.2558139534883779,1.0,0.8826530612244897,14800,0.2026266416510319,0.35642851428114253,0.7441860465116279,0.6000000000000001,0.37632886421897765,0.0037994631860556087,0.39567535274644833,0.0,1.0,1.0,0.0,0.0,0.0
0.6000000000000001,0.5581395348837219,1.0,0.9999999999999999,15600,0.22138836772983114,0.5507307251246767,0.4418604651162791,0.2,0.49582032049922814,0.005008982042288894,0.49498157880706456,0.0,1.0,0.0,1.0,0.0,0.0
0.4,0.34883720930233153,1.0,0.40306122448979587,5700,0.26683343756514494,0.04006764985643296,0.6511627906976745,0.0,0.0809602230679711,0.002348047588182289,0.22053974520913086,0.0,1.0,0.0,1.0,0.0,0.0
0.2,0.34883720930233153,1.0,0.8826530612244897,14800,0.041275797373358354,0.38350845845445414,0.6511627906976745,0.4,0.3336019910723417,0.004078407920123667,0.3505639973160255,0.0,1.0,1.0,0.0,0.0,0.0
0.4,0.27906976744186096,1.0,0.40306122448979587,5700,0.1590577444235981,0.5858201989492493,0.7209302325581396,0.0,0.0709135246697281,0.01449365405136346,0.19299777592423717,0.0,1.0,0.0,1.0,0.0,0.0
0.8,0.13953488372093403,1.0,0.11734693877551021,3000,0.22659995830727533,0.4457601052528647,0.8604651162790697,1.0,0.01174577188385843,0.039137743364179245,0.0601432418055564,0.0,1.0,0.0,0.0,1.0,0.0
0.8,0.30232558139535115,1.0,0.11734693877551021,3000,0.17990410673337504,0.53772968504147,0.6976744186046512,0.0,0.010133501607100224,0.04576925665999948,0.05174548926095371,0.0,1.0,0.0,0.0,1.0,0.0
0.2,1.0,1.0,0.8826530612244897,14800,0.10694183864915571,0.7840293890177881,0.0,0.8,0.6871222981772293,0.008204088672995692,0.7238134080779375,0.0,1.0,1.0,0.0,0.0,0.0
0.6000000000000001,0.2325581395348877,1.0,0.9999999999999999,15600,0.10381488430268918,0.932719061969402,0.7674418604651163,0.4,0.4228762667351887,0.00848669203982752,0.4219161769967335,0.0,1.0,0.0,1.0,0.0,0.0
0.8,0.04651162790698038,1.0,0.11734693877551021,3000,0.005420054200542,0.7295761438692874,0.9534883720930233,0.4,0.01211820370690615,0.05960244308312939,0.0620831090441801,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.7674418604651194,0.0,0.0,1285,0.6064206795914113,0.8783191544212428,0.23255813953488372,0.2,0.00014978210901111271,0.8907874707262915,0.001821391452114257,1.0,0.0,0.0,0.0,0.0,1.0
0.6000000000000001,0.697674418604656,1.0,0.9999999999999999,15600,0.13112361892849694,0.929941061951623,0.3023255813953488,0.4,0.5385648875080203,0.008461400486386921,0.5377972546921591,0.0,1.0,0.0,1.0,0.0,0.0
0.6000000000000001,0.27906976744186096,1.0,0.9999999999999999,15600,0.06691682301438398,0.8027153283373781,0.7209302325581396,0.8,0.4052797392909,0.007303108038535829,0.40429037637503423,0.0,1.0,0.0,1.0,0.0,0.0
0.4,0.9767441860465169,1.0,0.40306122448979587,5700,0.24682092974775902,0.8996808633579577,0.023255813953488372,0.6000000000000001,0.12742162742208224,0.021478556129269157,0.347908809246899,0.0,1.0,0.0,1.0,0.0,0.0
0.4,0.34883720930233153,1.0,0.40306122448979587,5700,0.21096518657494265,0.6771430603337156,0.6511627906976745,0.4,0.06921107668256675,0.016526024834259676,0.18833069343475714,0.0,1.0,0.0,1.0,0.0,0.0
0.2,0.46511627906976827,1.0,0.8826530612244897,14800,0.16281008963935795,0.1310215928385382,0.5348837209302326,0.2,0.41085508984735164,0.0014775945235317744,0.4321284025787453,0.0,1.0,1.0,0.0,0.0,0.0
0.0,0.3953488372093048,1.0,0.44897959183673464,6300,0.049614342297269125,0.15485016579104108,0.6046511627906977,1.0,0.07569794521557556,0.004310587155553069,0.18631122251954538,0.0,1.0,1.0,0.0,0.0,0.0
0.4,0.5813953488372121,1.0,0.40306122448979587,5700,0.11715655618094642,0.3650714279364572,0.41860465116279066,0.6000000000000001,0.07735193898646367,0.009580937281814687,0.21064801307935696,0.0,1.0,0.0,1.0,0.0,0.0
0.4,0.04651162790698038,1.0,0.40306122448979587,5700,0.049405878674171365,0.5037269648238526,0.9534883720930233,1.0,0.06598838687059883,0.01266668665261423,0.17949602752784757,0.0,1.0,0.0,1.0,0.0,0.0
0.8,0.697674418604656,1.0,0.11734693877551021,3000,0.17281634354805084,0.574017032473709,0.3023255813953488,0.4,0.021125699463677372,0.04838577429028613,0.10900000722332312,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.2093023255813975,0.0,0.0,1285,0.8046695851573901,0.33563129494804034,0.7906976744186046,0.8,7.795482082431667e-05,0.4016526715012651,0.000947951963274696,1.0,0.0,0.0,0.0,0.0,1.0
0.4,0.34883720930233153,1.0,0.40306122448979587,5700,0.13112361892849694,0.43279684596989976,0.6511627906976745,0.6000000000000001,0.07242972802035173,0.011088152000932258,0.19715428828852113,0.0,1.0,0.0,1.0,0.0,0.0
0.2,0.11627906976744384,1.0,0.8826530612244897,14800,0.023347925786950184,0.3098670115831489,0.8837209302325582,0.4,0.43915121026643694,0.003319843069234934,0.46200366026836415,0.0,1.0,1.0,0.0,0.0,0.0
1.0,0.48837209302325846,0.0,0.0,1285,0.9366270585782781,0.0909383861820057,0.5116279069767442,0.4,7.718018096894579e-05,0.18110633955043556,0.0009385321305566585,1.0,0.0,0.0,0.0,0.0,1.0
0.4,0.06976744186047057,1.0,0.40306122448979587,5700,0.16051698978528245,0.3567463174831764,0.9302325581395349,0.8,0.0672164496942893,0.009395663726068332,0.18286263287711516,0.0,1.0,0.0,1.0,0.0,0.0
0.8,0.2093023255813975,1.0,0.11734693877551021,3000,0.011882426516572855,0.8356335173480545,0.7906976744186046,0.4,0.012702173760419695,0.06724976390334864,0.06512480501386932,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.13953488372093403,0.0,0.0,1285,0.3347925786950177,0.009160732858628687,0.8604651162790697,0.6000000000000001,6.336383272057179e-05,0.10739859882770615,0.0007705215532910173,1.0,0.0,0.0,0.0,0.0,1.0
0.2,0.32558139534884134,1.0,0.8826530612244897,14800,0.16614550760892224,0.9590967277382191,0.6744186046511628,0.8,0.3733521766626777,0.010007420021496086,0.39253254353837186,0.0,1.0,1.0,0.0,0.0,0.0
1.0,0.9534883720930267,0.0,0.0,1285,0.3708567854909318,0.028188921780409104,0.046511627906976744,0.8,0.0002660774260725676,0.12454906424793089,0.003235574346287124,1.0,0.0,0.0,0.0,0.0,1.0
0.2,0.27906976744186096,1.0,0.8826530612244897,14800,0.11277882009589327,0.8815527464419376,0.7209302325581396,0.2,0.39645713985869807,0.00920865599514379,0.4169269382174633,0.0,1.0,1.0,0.0,0.0,0.0
0.8,0.5581395348837219,1.0,0.11734693877551021,3000,0.051907442151344595,0.40806820101163643,0.4418604651162791,0.8,0.015497362171069713,0.03641994945128963,0.07968396480646807,0.0,1.0,0.0,0.0,1.0,0.0
0.8,0.1860465116279073,1.0,0.11734693877551021,3000,0.2461955388784657,0.5171547057097902,0.813953488372093,0.8,0.013010932866107886,0.04428568731769216,0.06673302331500663,0.0,1.0,0.0,0.0,1.0,0.0
0.4,0.720930232558139,1.0,0.40306122448979587,5700,0.03314571607254534,0.9075303802081945,0.2790697674418605,0.4,0.11589438853193722,0.02165324545091788,0.31630809358218587,0.0,1.0,0.0,1.0,0.0,0.0
0.2,0.8139534883720927,1.0,0.8826530612244897,14800,0.23827392120075044,0.5340738370180725,0.18604651162790697,0.8,0.6066902417087074,0.0056293497985296535,0.6388926352683079,0.0,1.0,1.0,0.0,0.0,0.0
1.0,0.720930232558139,0.0,0.0,1285,0.3987909109860329,0.07046119245095164,0.2790697674418605,0.6000000000000001,9.821958961175975e-05,0.16264985877702393,0.0011943770997092634,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.2558139534883779,0.0,0.0,1285,0.954763393787784,0.3245281844769804,0.7441860465116279,1.0,6.24087247323275e-05,0.3916452287029186,0.000758907178669646,1.0,0.0,0.0,0.0,0.0,1.0
0.6000000000000001,0.46511627906976827,1.0,0.9999999999999999,15600,0.04398582447362936,0.6713537082966637,0.5348837209302326,0.4,0.360748472331499,0.006107161525922376,0.35968502822648124,0.0,1.0,0.0,1.0,0.0,0.0
0.2,0.3953488372093048,1.0,0.8826530612244897,14800,0.20012507817385863,0.4864766959134508,0.6046511627906977,1.0,0.3929950297197809,0.005139061791181633,0.41327161617973873,0.0,1.0,1.0,0.0,0.0,0.0
1.0,0.2325581395348877,0.0,0.0,1285,0.27204502814258913,0.6691024170822555,0.7674418604651163,0.2,9.02199569798112e-05,0.7022164809271843,0.0010970993768084298,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.2093023255813975,0.0,0.0,1285,0.2772566187200334,0.9458467788534194,0.7906976744186046,0.0,5.32296948689845e-05,0.951651391748661,0.0006472876625460344,1.0,0.0,0.0,0.0,0.0,1.0
0.6000000000000001,0.3720930232558146,1.0,0.9999999999999999,15600,0.19512195121951217,0.933663581975447,0.627906976744186,1.0,0.4415020256371002,0.008495291167997323,0.4405729212817821,0.0,1.0,0.0,1.0,0.0,0.0
0.6000000000000001,0.6744186046511658,1.0,0.9999999999999999,15600,0.059412132582864284,0.7538691984247629,0.32558139534883723,0.2,0.7072352591261747,0.006858401596079121,0.7067482224522464,0.0,1.0,0.0,1.0,0.0,0.0
0.8,0.7441860465116292,1.0,0.11734693877551021,3000,0.02814258911819887,0.7700304913281952,0.2558139534883721,0.0,0.017169145717748104,0.06251942436829035,0.08839170118015602,0.0,1.0,0.0,0.0,1.0,0.0
0.8,0.2558139534883779,1.0,0.11734693877551021,3000,0.24119241192411925,0.9624369949595969,0.7441860465116279,0.2,0.01316756956397978,0.07639299310663537,0.06754888914537889,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.5348837209302388,0.0,0.0,1285,0.5518032103397957,0.5183614689175134,0.4651162790697675,1.0,9.84367627810059e-05,0.5663508223750934,0.0011970179849037964,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.46511627906976827,1.0,0.44897959183673464,6300,0.15739003543881594,0.314454045212506,0.5348837209302326,0.4,0.08112126478940172,0.00750734239087934,0.1997627352590155,0.0,1.0,1.0,0.0,0.0,0.0
0.4,0.9767441860465169,1.0,0.40306122448979587,5700,0.1894934333958724,0.6292658968273017,0.023255813953488372,1.0,0.14696376100054204,0.015460528782085696,0.40148151755805483,0.0,1.0,0.0,1.0,0.0,0.0
0.2,0.27906976744186096,1.0,0.8826530612244897,14800,0.014175526370648325,0.7111746717515179,0.7209302325581396,1.0,0.37553250038047503,0.007453627756112712,0.39483454578996136,0.0,1.0,1.0,0.0,0.0,0.0
0.8,0.720930232558139,1.0,0.11734693877551021,3000,0.0654575776526996,0.26243210567956543,0.2790697674418605,1.0,0.020733700175515093,0.02591878477525369,0.10695821989578752,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.9069767441860463,1.0,0.44897959183673464,6300,0.24035855743172815,0.48304753269150424,0.09302325581395349,0.8,0.16758910035296837,0.01088415325345991,0.4142297560208288,0.0,1.0,1.0,0.0,0.0,0.0
0.6000000000000001,0.6046511627907023,1.0,0.9999999999999999,15600,0.12903898269751926,0.0968210790196549,0.39534883720930236,0.4,0.5003943764044705,0.000876483842794583,0.49956324400626706,0.0,1.0,0.0,1.0,0.0,0.0
0.6000000000000001,0.16279069767442422,1.0,0.9999999999999999,15600,0.20888055034396494,0.9917615631472741,0.8372093023255814,0.2,0.4066465211518267,0.009024228600032595,0.40565943198275695,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.9767441860465169,0.0,0.0,1285,0.5082343131123619,0.23363869109528765,0.023255813953488372,0.2,0.00021584433446275215,0.3097248147469585,0.002624726199766486,1.0,0.0,0.0,0.0,0.0,1.0
0.4,0.1860465116279073,1.0,0.40306122448979587,5700,0.20908901396706273,0.7801424113929115,0.813953488372093,0.6000000000000001,0.05350726315942999,0.018818253401964045,0.1452803367339359,0.0,1.0,0.0,1.0,0.0,0.0
0.4,0.27906976744186096,1.0,0.40306122448979587,5700,0.16406087137794453,0.5019712688126161,0.7209302325581396,0.2,0.07338830785517013,0.012627614012721111,0.1997821343053085,0.0,1.0,0.0,1.0,0.0,0.0
0.2,0.27906976744186096,1.0,0.8826530612244897,14800,0.13174900979779028,0.5599314611835614,0.7209302325581396,0.2,0.3303078163616739,0.0058957036746791714,0.3470859827720441,0.0,1.0,1.0,0.0,0.0,0.0
0.4,0.8372093023255829,1.0,0.40306122448979587,5700,0.14675839066082966,0.8127939124018811,0.1627906976744186,0.4,0.11167366810757258,0.019544905585900364,0.3047374314920106,0.0,1.0,0.0,1.0,0.0,0.0
0.2,0.9767441860465169,1.0,0.8826530612244897,14800,0.20762976860537838,0.13108604243895067,0.023255813953488372,0.0,0.6749869746074557,0.0014782584051311154,0.7110008417817693,0.0,1.0,1.0,0.0,0.0,0.0
1.0,0.9069767441860463,0.0,0.0,1285,0.2605795288722118,0.518437030517997,0.09302325581395349,0.4,0.00023920129296759523,0.5664189274701983,0.0029087532097276845,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.3720930232558146,0.0,0.0,1285,0.31978319783197834,0.9340569467779644,0.627906976744186,0.2,5.7081607269591605e-05,0.9410249938212735,0.0006941279718932487,1.0,0.0,0.0,0.0,0.0,1.0
0.6000000000000001,0.32558139534884134,1.0,0.9999999999999999,15600,0.2153429226599958,0.38319065525242013,0.6744186046511628,1.0,0.34561514504694296,0.0034836585709078537,0.3445265254875172,0.0,1.0,0.0,1.0,0.0,0.0
0.8,0.09302325581395365,1.0,0.11734693877551021,3000,0.046278924327704814,0.45634984132063894,0.9069767441860466,0.2,0.012281100167564703,0.03990132166576645,0.06293157979174775,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.9534883720930267,1.0,0.44897959183673464,6300,0.16572858036272667,0.1474606857437484,0.046511627906976744,0.0,0.1268122513488523,0.004162580984818694,0.3130905374319929,0.0,1.0,1.0,0.0,0.0,0.0
0.4,0.6744186046511658,1.0,0.40306122448979587,5700,0.19366270585782777,0.5657874852210399,0.32558139534883723,0.4,0.0895457937977344,0.014047830284279198,0.24407618633229394,0.0,1.0,0.0,1.0,0.0,0.0
0.4,0.5348837209302388,1.0,0.40306122448979587,5700,0.2634980195955806,0.8951516121289703,0.4651162790697675,1.0,0.07190841572348441,0.02137775861015248,0.19572516533697837,0.0,1.0,0.0,1.0,0.0,0.0
0.8,0.6046511627907023,1.0,0.11734693877551021,3000,0.029810298102981032,0.859388751100088,0.39534883720930236,0.8,0.015976278279889823,0.06896264710705602,0.08217847148408415,0.0,1.0,0.0,0.0,1.0,0.0
0.8,0.06976744186047057,1.0,0.11734693877551021,3000,0.11986658328121741,0.009307411259567425,0.9302325581395349,1.0,0.012953227815104896,0.007667100029004353,0.06643245786646958,0.0,1.0,0.0,0.0,1.0,0.0
0.6000000000000001,0.7674418604651194,1.0,0.9999999999999999,15600,0.147383781530123,0.046068129894836024,0.23255813953488372,0.2,0.6279231089897732,0.00041441727805624886,0.6273041304512296,0.0,1.0,0.0,1.0,0.0,0.0
0.8,0.09302325581395365,1.0,0.11734693877551021,3000,0.2353554304773817,0.6132157239245807,0.9069767441860466,0.8,0.009621617801428419,0.051212215860778294,0.04907926536934624,0.0,1.0,0.0,0.0,1.0,0.0
0.4,0.30232558139535115,1.0,0.40306122448979587,5700,0.11757348342714194,0.6619507338364847,0.6976744186046512,1.0,0.0652982744300361,0.0161879228515896,0.17760415669748345,0.0,1.0,0.0,1.0,0.0,0.0
0.4,0.13953488372093403,1.0,0.40306122448979587,5700,0.012716281008963937,0.2845294290209883,0.8604651162790697,0.4,0.058010900677324624,0.007788492291477353,0.15762658634463797,0.0,1.0,0.0,1.0,0.0,0.0
0.0,0.7906976744186096,1.0,0.44897959183673464,6300,0.2338961851156973,0.6685957098790126,0.20930232558139536,0.0,0.13642903904354867,0.014600554815749515,0.3369431502878352,0.0,1.0,1.0,0.0,0.0,0.0
0.0,0.27906976744186096,1.0,0.44897959183673464,6300,0.24786324786324784,0.85345938786214,0.7209302325581396,1.0,0.07655789063252573,0.018303246332750045,0.1884441535729137,0.0,1.0,1.0,0.0,0.0,0.0
0.8,0.34883720930233153,1.0,0.11734693877551021,3000,0.2449447571398791,0.2653012240979279,0.6511627906976745,1.0,0.012883042959716975,0.026125664017089805,0.06606688947733348,0.0,1.0,0.0,0.0,1.0,0.0
0.8,0.2558139534883779,1.0,0.11734693877551021,3000,0.011882426516572855,0.050506262723240075,0.7441860465116279,1.0,0.009844888648519255,0.010637764153836177,0.050242205201036665,0.0,1.0,0.0,0.0,1.0,0.0
0.8,0.8139534883720927,1.0,0.11734693877551021,3000,0.12049197415051074,0.7204265230107297,0.18604651162790697,0.0,0.019000849948611148,0.05894270502066673,0.097932408521495,0.0,1.0,0.0,0.0,1.0,0.0
0.8,0.13953488372093403,1.0,0.11734693877551021,3000,0.00020846362309776684,0.670002489088016,0.8604651162790697,0.4,0.011451205010529257,0.05530685442576388,0.058608945884013025,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.5116279069767486,0.0,0.0,1285,0.23285386700020846,0.8059511427580874,0.4883720930232558,0.4,9.301420199945675e-05,0.8255608174351472,0.0011310781612406725,1.0,0.0,0.0,0.0,0.0,1.0
0.2,0.9767441860465169,1.0,0.8826530612244897,14800,0.0961017302480717,0.48489212470330967,0.023255813953488372,0.0,0.6553180403317791,0.005122739460825415,0.6902342323928129,0.0,1.0,1.0,0.0,0.0,0.0
0.4,0.2325581395348877,1.0,0.40306122448979587,5700,0.2612049197415051,0.3207323252526869,0.7674418604651163,0.6000000000000001,0.06379367511594349,0.008594180017881016,0.17347945558153693,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.5813953488372121,0.0,0.0,1285,0.8963935793204086,0.4302055275533154,0.41860465116279066,1.0,0.0001317908440420514,0.48689421038910247,0.0016026127445388431,1.0,0.0,0.0,0.0,0.0,1.0
0.6000000000000001,0.9767441860465169,1.0,0.9999999999999999,15600,0.02564102564102564,0.30147522912944147,0.023255813953488372,0.6000000000000001,0.842742149054808,0.002739702468142001,0.8424805385191786,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.8837209302325633,0.0,0.0,1285,0.21138211382113822,0.5703545172502689,0.11627906976744187,0.0,0.00029973712021445385,0.6132131370803208,0.0036448854422222424,1.0,0.0,0.0,0.0,0.0,1.0
0.6000000000000001,0.46511627906976827,1.0,0.9999999999999999,15600,0.16864707108609547,0.14050679609924352,0.5348837209302326,1.0,0.43976328245239155,0.0012742086955800382,0.43883128556399387,0.0,1.0,0.0,1.0,0.0,0.0
0.6000000000000001,0.5348837209302388,1.0,0.9999999999999999,15600,0.07692307692307693,0.5449213714874968,0.4651162790697675,0.0,0.4161515712316577,0.004956092345733917,0.4151802944447846,0.0,1.0,0.0,1.0,0.0,0.0
0.8,0.6279069767441854,1.0,0.11734693877551021,3000,0.22826766729205752,0.9484958796703736,0.37209302325581395,0.4,0.015996633655928613,0.07538776190288793,0.0822844955257044,0.0,1.0,0.0,0.0,1.0,0.0
0.6000000000000001,0.8837209302325633,1.0,0.9999999999999999,15600,0.1336251824056702,0.10613515747926502,0.11627906976744187,0.6000000000000001,0.7463450065001502,0.0009612813631702175,0.7459230319003718,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.7906976744186096,0.0,0.0,1285,0.9824890556597875,0.16072174662861918,0.20930232558139536,0.6000000000000001,0.00020762319358205275,0.24400339797078788,0.002524754875917508,1.0,0.0,0.0,0.0,0.0,1.0
0.2,0.8139534883720927,1.0,0.8826530612244897,14800,0.1732332707942464,0.36414468713052606,0.18604651162790697,0.4,0.5605098706209238,0.0038789458382250206,0.5901350506236228,0.0,1.0,1.0,0.0,0.0,0.0
0.6000000000000001,0.5348837209302388,1.0,0.9999999999999999,15600,0.11653116531165311,0.12904143442586521,0.4651162790697675,0.0,0.515471386579162,0.0011698253962200054,0.514665335947521,0.0,1.0,0.0,1.0,0.0,0.0
0.2,0.5813953488372121,1.0,0.8826530612244897,14800,0.2476547842401501,0.040585469059747,0.41860465116279066,0.2,0.47095367412511774,0.0005460312848422763,0.4955809418487056,0.0,1.0,1.0,0.0,0.0,0.0
0.8,0.04651162790698038,1.0,0.11734693877551021,3000,0.08067542213883677,0.8330555333315556,0.9534883720930233,0.8,0.012233024514154076,0.06706387705553309,0.06268117051075903,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.02325581395349019,0.0,0.0,1285,0.46904315196998125,0.30329981954111884,0.9767441860465117,1.0,8.069726982327577e-05,0.37251170316052357,0.0009813008939149556,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.4418604651162852,1.0,0.44897959183673464,6300,0.2680842193037315,0.066405312424994,0.5581395348837209,0.2,0.0840669695938267,0.0025390979595482847,0.20706899578156956,0.0,1.0,1.0,0.0,0.0,0.0
0.6000000000000001,0.32558139534884134,1.0,0.9999999999999999,15600,0.2572441109026475,0.4427665324337058,0.6744186046511628,0.6000000000000001,0.39338624399047994,0.004026051109373526,0.39237709533000853,0.0,1.0,0.0,1.0,0.0,0.0
0.6000000000000001,0.02325581395349019,1.0,0.9999999999999999,15600,0.14425682718365646,0.24601523677449752,0.9767441860465117,0.4,0.48311149665527847,0.0022347818952539187,0.48225161285673956,0.0,1.0,0.0,1.0,0.0,0.0
0.6000000000000001,0.8139534883720927,1.0,0.9999999999999999,15600,0.05253283302063789,0.06801210763527749,0.18604651162790697,1.0,0.6715484133974509,0.0006142003169942142,0.6710020089096429,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.8372093023255829,0.0,0.0,1285,0.7823639774859288,0.2145771661732939,0.1627906976744186,1.0,0.0002382995555336311,0.29254430296124634,0.0028977878356578617,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.13953488372093403,1.0,0.44897959183673464,6300,0.23347925786950177,0.2152572205776462,0.8604651162790697,0.2,0.06953082368116287,0.005520498652314284,0.17101485048084464,0.0,1.0,1.0,0.0,0.0,0.0
0.2,0.5116279069767486,1.0,0.8826530612244897,14800,0.1405044819678966,0.9422553804304344,0.4883720930232558,0.6000000000000001,0.38699734687400555,0.009833940891847522,0.4069392173241949,0.0,1.0,1.0,0.0,0.0,0.0
0.0,0.3720930232558146,1.0,0.44897959183673464,6300,0.07275380446112154,0.04977953791858905,0.627906976744186,0.8,0.07448494735549752,0.002206095203679456,0.18330261202818934,0.0,1.0,1.0,0.0,0.0,0.0
1.0,0.34883720930233153,0.0,0.0,1285,0.6116322701688556,0.6542834537874141,0.6511627906976745,0.6000000000000001,6.639191642737082e-05,0.6888598699225057,0.0008073438801781425,1.0,0.0,0.0,0.0,0.0,1.0
0.6000000000000001,0.4418604651162852,1.0,0.9999999999999999,15600,0.13258286429018135,0.6939155132410593,0.5581395348837209,0.2,0.44759772748304205,0.00631256940634553,0.446678763796793,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.5813953488372121,0.0,0.0,1285,0.39003543881592667,0.5126121200807177,0.41860465116279066,1.0,8.512524681005275e-05,0.561168825874028,0.0010351463063418553,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.09302325581395365,1.0,0.44897959183673464,6300,0.25495101104857204,0.7066943133228436,0.9069767441860466,0.4,0.05988679971458684,0.015363643472862114,0.1470946832326826,0.0,1.0,1.0,0.0,0.0,0.0
0.6000000000000001,0.697674418604656,1.0,0.9999999999999999,15600,0.011465499270377315,0.32934412530780244,0.3023255813953488,0.6000000000000001,0.7878636632976079,0.0029934273322580716,0.7875107581781647,0.0,1.0,0.0,1.0,0.0,0.0
0.2,0.8372093023255829,1.0,0.8826530612244897,14800,0.20617052324369398,0.1684490314780738,0.1627906976744186,0.2,0.6376916599145901,0.0018631265929975262,0.6716241667972624,0.0,1.0,1.0,0.0,0.0,0.0
1.0,0.9534883720930267,0.0,0.0,1285,0.9553887846570773,0.985003244704021,0.046511627906976744,0.8,0.00028280820533015875,0.9869438526501957,0.00343902520252207,1.0,0.0,0.0,0.0,0.0,1.0
0.4,0.8372093023255829,1.0,0.40306122448979587,5700,0.12299353762768397,0.7045452525090896,0.1627906976744186,0.0,0.10879063428996573,0.017135854770819355,0.29683389684766176,0.0,1.0,0.0,1.0,0.0,0.0
0.4,0.06976744186047057,1.0,0.40306122448979587,5700,0.23014383989993745,0.5406499186601595,0.9302325581395349,0.8,0.04978332162077872,0.013488399107277858,0.1350715418233402,0.0,1.0,0.0,1.0,0.0,0.0
0.6000000000000001,0.6279069767441854,1.0,0.9999999999999999,15600,0.15697310819262036,0.49328168475700285,0.37209302325581395,0.0,0.5327280514277888,0.004485952717137345,0.5319507085859788,0.0,1.0,0.0,1.0,0.0,0.0
0.4,0.32558139534884134,1.0,0.40306122448979587,5700,0.244110902647488,0.18908846041016616,0.6744186046511628,0.4,0.07189166880014537,0.005664473911464747,0.19567925540418885,0.0,1.0,0.0,1.0,0.0,0.0
0.8,0.8837209302325633,1.0,0.11734693877551021,3000,0.163643944131749,0.09949907103679406,0.11627906976744187,0.2,0.02527765128472466,0.014170415498744881,0.13062607356771724,0.0,1.0,0.0,0.0,1.0,0.0
0.8,0.9302325581395365,1.0,0.11734693877551021,3000,0.021263289555972488,0.12096523277417748,0.06976744186046512,0.0,0.01740859827151483,0.015718244001374646,0.08963892586803487,0.0,1.0,0.0,0.0,1.0,0.0
